velocity,ang1,ang2,avg,slg
155.0,10,66,0.7128712871287128,1.8939869596715768
155.0,26,45,0.7016197783461211,2.678601875532822
155.0,2,33,0.7690817512592019,1.6239829523440528
155.0,15,50,0.7030026109660574,2.1951697127937337
155.0,26,46,0.6958719460825611,2.6571187868576245
155.0,6,37,0.7778021495942092,1.8214520728229875
155.0,20,57,0.7269869779973058,2.5541086663673105
155.0,10,67,0.7125271542360608,1.8930726526671493
155.0,2,34,0.7682576193214491,1.6356143377419974
155.0,15,51,0.7017258222077499,2.191468577010746
155.0,26,47,0.6913477537437605,2.6356073211314475
155.0,6,38,0.775629887054735,1.8240660295395308
155.0,20,58,0.726457399103139,2.5515695067264574
155.0,10,68,0.7123552123552124,1.89261583011583
155.0,15,52,0.6989944858903665,2.1829386960752513
155.0,2,35,0.7655393916493481,1.642357831097676
155.0,26,48,0.6827868852459016,2.60327868852459
155.0,20,59,0.7254814151365876,2.548141513658755
155.0,6,39,0.7714654615881213,1.8179470626210459
155.0,10,69,0.7120115774240231,1.8917028461167391
155.0,15,53,0.6976067270375161,2.178201811125485
155.0,26,49,0.6783103168155971,2.5848903330625506
155.0,2,36,0.7637721755368814,1.6506069094304388
155.0,20,60,0.7248322147651006,2.5458612975391497
155.0,6,40,0.76960889078863,1.8183372515494765
155.0,26,50,0.6728444802578566,2.56406124093473
155.0,15,54,0.6962556488056811,2.173983214977405
155.0,10,70,0.7118398842536774,1.8912466843501325
155.0,2,37,0.7613046701260193,1.6514084507042253
155.0,20,61,0.7241841752346894,2.5435851586946803
155.0,26,51,0.6698717948717948,2.5528846153846154
155.0,15,55,0.695357833655706,2.1711798839458414
155.0,10,71,0.7118398842536774,1.8912466843501325
155.0,6,41,0.7679710761378137,1.8173117822203317
155.0,20,62,0.7238605898123325,2.5424486148346737
155.0,2,38,0.7596030141518103,1.655026649512957
155.0,26,52,0.6634920634920635,2.5285714285714285
155.0,15,56,0.6935691318327974,2.165594855305466
155.0,10,72,0.7116682738669238,1.890790742526519
155.0,6,42,0.7650666102770142,1.8120109959822372
155.0,26,53,0.6603624901497241,2.5145784081954297
155.0,20,63,0.723537293434569,2.541313086199196
155.0,2,39,0.7561998541210795,1.651167031363968
155.0,15,57,0.6912235746316464,2.157911595131326
155.0,6,43,0.7625263157894737,1.8067368421052632
155.0,10,73,0.7116682738669238,1.890790742526519
155.0,26,54,0.6572549019607843,2.502745098039216
155.0,20,64,0.7225691347011597,2.5379125780553076
155.0,15,58,0.69088,2.15648
155.0,2,40,0.754713560551124,1.6524655547498186
155.0,26,55,0.655199374511337,2.494917904612979
155.0,6,44,0.7603686635944701,1.804147465437788
155.0,10,74,0.7116682738669238,1.890790742526519
155.0,20,65,0.7219251336898396,2.535650623885918
155.0,33,35,0.6357142857142857,2.407142857142857
155.0,15,59,0.6902173913043478,2.1544117647058822
155.0,2,41,0.7533850875609316,1.6522838057411084
155.0,26,56,0.6511266511266511,2.479409479409479
155.0,10,75,0.7116682738669238,1.890790742526519
155.0,20,66,0.7217275155832591,2.5338379341050756
155.0,33,36,0.6287128712871287,2.391089108910891
155.0,6,45,0.7582325969153814,1.8013755731554815
155.0,15,60,0.689776357827476,2.153035143769968
155.0,26,57,0.6458814472671286,2.458044649730562
155.0,10,76,0.7116682738669238,1.890790742526519
155.0,33,37,0.5967078189300411,2.2839506172839505
155.0,20,67,0.7210854092526691,2.5315836298932384
155.0,2,42,0.7509881422924901,1.6485806683435142
155.0,6,46,0.7566500415627597,1.7986284289276808
155.0,15,61,0.6893358876117497,2.151660280970626
155.0,26,58,0.6451612903225806,2.453917050691244
155.0,33,38,0.5902777777777778,2.2534722222222223
155.0,10,77,0.7116682738669238,1.890790742526519
155.0,20,68,0.7207647843485994,2.5304579813250334
155.0,2,43,0.7488813316627886,1.6447109361016645
155.0,6,47,0.7553345763414129,1.7959395069401285
155.0,15,62,0.6891158633897223,2.1509735078199808
155.0,26,59,0.6436781609195402,2.4482758620689653
155.0,33,39,0.5558912386706949,2.11178247734139
155.0,20,69,0.7201243891603731,2.528209684584629
155.0,10,78,0.7116682738669238,1.890790742526519
155.0,6,48,0.7529411764705882,1.7909184726522187
155.0,2,44,0.7471039030475851,1.6432008554624844
155.0,33,40,0.5509641873278237,2.090909090909091
155.0,26,60,0.6426931905126243,2.4445294567712317
155.0,15,63,0.688895979578813,2.150287172941927
155.0,10,79,0.7116682738669238,1.890790742526519
155.0,20,70,0.7198046181172292,2.5270870337477795
155.0,33,41,0.5440414507772021,2.062176165803109
155.0,6,49,0.7516474464579901,1.7880971993410215
155.0,26,61,0.6417112299465241,2.440794499618029
155.0,2,45,0.7453416149068323,1.6415261756876665
155.0,15,64,0.6882371692700032,2.1482307937519924
155.0,33,42,0.5254237288135594,1.9854721549636805
155.0,20,71,0.7198046181172292,2.5270870337477795
155.0,26,62,0.6412213740458015,2.4389312977099236
155.0,6,50,0.7501027538018906,1.7844225236333744
155.0,2,46,0.7440254912373871,1.6395822269428217
155.0,15,65,0.6877986619942656,2.1468620579802487
155.0,33,43,0.5092165898617511,1.9193548387096775
155.0,20,72,0.7194851309365291,2.525965379494008
155.0,26,63,0.6407322654462243,2.437070938215103
155.0,15,66,0.6876790830945558,2.145813435211716
155.0,2,47,0.7429378531073446,1.6377118644067796
155.0,33,44,0.5,1.8864628820960698
155.0,6,51,0.7492304535193925,1.782680073876462
155.0,26,64,0.639269406392694,2.4315068493150687
155.0,20,73,0.7194851309365291,2.525965379494008
155.0,15,67,0.6872414890232262,2.144447979637289
155.0,6,52,0.7473899692937565,1.778300921187308
155.0,2,48,0.7409362900387187,1.6339317141851462
155.0,26,65,0.6382978723404256,2.4278115501519757
155.0,20,74,0.7194851309365291,2.525965379494008
155.0,15,68,0.6870229007633588,2.143765903307888
155.0,26,66,0.6380880121396054,2.424886191198786
155.0,20,75,0.7194851309365291,2.525965379494008
155.0,2,49,0.739855963463903,1.6318285613911823
155.0,6,53,0.7464241928892521,1.7760523089497344
155.0,26,67,0.6371212121212121,2.4212121212121214
155.0,15,69,0.6865861411315957,2.1424030514939605
155.0,20,76,0.7194851309365291,2.525965379494008
155.0,6,54,0.7455102040816326,1.7738775510204081
155.0,2,50,0.7385586533403472,1.6289672102402244
155.0,26,68,0.6366389099167298,2.4193792581377744
155.0,15,70,0.6863679694947569,2.1417222751827136
155.0,20,77,0.7194851309365291,2.525965379494008
155.0,6,55,0.7449021207177814,1.772430668841762
155.0,2,51,0.7378283712784588,1.6276707530647987
155.0,26,69,0.63567649281935,2.415721844293273
155.0,15,71,0.6863679694947569,2.1417222751827136
155.0,20,78,0.7194851309365291,2.525965379494008
155.0,26,70,0.6351963746223565,2.4138972809667676
155.0,6,56,0.7436889250814332,1.769543973941368
155.0,2,52,0.73628102062216,1.624257252708843
155.0,15,72,0.6861499364675985,2.1410419313850064
155.0,20,79,0.7194851309365291,2.525965379494008
155.0,26,71,0.6351963746223565,2.4138972809667676
155.0,6,57,0.7420796100731113,1.7656376929325752
155.0,2,53,0.7354737393125109,1.6225789565520852
155.0,11,24,0.7110362257792755,1.504212299915754
155.0,21,22,0.8255813953488372,2.244186046511628
155.0,15,73,0.6861499364675985,2.1410419313850064
155.0,26,72,0.6347169811320754,2.412075471698113
155.0,21,23,0.8142857142857143,2.462857142857143
155.0,11,25,0.721226602947033,1.5997610513739546
155.0,6,58,0.7418307286381165,1.7649685406941344
155.0,15,74,0.6861499364675985,2.1410419313850064
155.0,2,54,0.7347045494160711,1.6208819940735577
155.0,26,73,0.6347169811320754,2.412075471698113
155.0,21,24,0.8396039603960396,2.6693069306930695
155.0,11,26,0.7303754266211604,1.683731513083049
155.0,15,75,0.6861499364675985,2.1410419313850064
155.0,6,59,0.7413793103448276,1.763894523326572
155.0,26,74,0.6347169811320754,2.412075471698113
155.0,2,55,0.7341926493642222,1.6197526563316496
155.0,21,25,0.8520249221183801,2.794392523364486
155.0,11,27,0.7364791288566244,1.754627949183303
155.0,26,75,0.6347169811320754,2.412075471698113
155.0,15,76,0.6861499364675985,2.1410419313850064
155.0,6,60,0.7410786699107867,1.7631792376317923
155.0,21,26,0.8619791666666666,2.88671875
155.0,2,56,0.7331709862584798,1.6174986954252915
155.0,26,76,0.6347169811320754,2.412075471698113
155.0,11,28,0.7428769979152189,1.8245309242529535
155.0,15,77,0.6861499364675985,2.1410419313850064
155.0,21,27,0.863431151241535,2.9469525959367946
155.0,6,61,0.7407782732063235,1.7624645318200243
155.0,2,57,0.7318173928137476,1.614476653358792
155.0,26,77,0.6347169811320754,2.412075471698113
155.0,11,29,0.7497497497497497,1.8905572238905572
155.0,21,28,0.8662041625371655,3.0009910802775024
155.0,15,78,0.6861499364675985,2.1410419313850064
155.0,6,62,0.7406281661600811,1.7621073961499494
155.0,26,78,0.6347169811320754,2.412075471698113
155.0,2,58,0.7316099930603748,1.6139833448993754
155.0,21,29,0.8714539007092199,3.0523049645390072
155.0,11,30,0.752906976744186,1.9357235142118863
155.0,15,79,0.6861499364675985,2.1410419313850064
155.0,26,79,0.6347169811320754,2.412075471698113
155.0,6,63,0.7404781199351702,1.7617504051863857
155.0,21,30,0.86960065199674,3.072534637326813
155.0,11,31,0.7539382482671707,1.9634530560806553
155.0,2,59,0.7312294087046991,1.6131437489162477
155.0,27,28,0.8805970149253731,3.3656716417910446
155.0,6,64,0.7400283458189917,1.7606802996558009
155.0,21,31,0.8651340996168583,3.072030651340996
155.0,11,32,0.7544780728844966,1.9830142063001852
155.0,27,29,0.8972332015810277,3.4229249011857705
155.0,2,60,0.7309759057028948,1.6125845033801351
155.0,21,32,0.8612125639152666,3.066471877282688
155.0,6,65,0.7397287998380895,1.7599676178911152
155.0,27,30,0.8835227272727273,3.3892045454545454
155.0,11,33,0.7549668874172185,2.00842865743528
155.0,2,61,0.7307225784092878,1.612025645468723
155.0,21,33,0.856159669649002,3.0619408121128697
155.0,27,31,0.8674418604651163,3.3302325581395347
155.0,6,66,0.7396318025490592,1.7594578191381751
155.0,11,34,0.7539236008291383,2.020136215575955
155.0,27,32,0.8562753036437247,3.2813765182186234
155.0,16,22,0.6832358674463938,1.52729044834308
155.0,21,34,0.850132625994695,3.0497347480106103
155.0,2,62,0.7305959805959806,1.6117463617463617
155.0,6,67,0.7393326592517695,1.7587462082912033
155.0,11,35,0.7500724008108891,2.0220098465102807
155.0,27,33,0.8442906574394463,3.2387543252595155
155.0,16,23,0.7009966777408638,1.696843853820598
155.0,21,35,0.8371212121212122,3.004419191919192
155.0,2,63,0.730469426641261,1.6114671747791443
155.0,6,68,0.73918317832592,1.758390618681763
155.0,27,34,0.8309636650868878,3.1943127962085307
155.0,11,36,0.7476529160739687,2.0278805120910386
155.0,16,24,0.7233259749816041,1.8609271523178808
155.0,21,36,0.8286755771567437,2.979951397326853
155.0,2,64,0.730090027700831,1.6106301939058172
155.0,27,35,0.8039492242595204,3.077574047954866
155.0,16,25,0.7393048128342246,1.9886363636363635
155.0,6,69,0.7388843977364592,1.75767987065481
155.0,11,37,0.7440944881889764,2.0247469066366706
155.0,21,37,0.8192056905749852,2.9502074688796682
155.0,27,36,0.788586251621271,3.019455252918288
155.0,2,65,0.7298373139494635,1.610072689511942
155.0,16,26,0.7527743526510481,2.094944512946979
155.0,21,38,0.8123556581986143,2.9278290993071594
155.0,11,38,0.7417384059983338,2.025548458761455
155.0,6,70,0.7387350979995959,1.757324712063043
155.0,27,37,0.770935960591133,2.955665024630542
155.0,2,66,0.729757785467128,1.609688581314879
155.0,21,39,0.8005633802816902,2.885070422535211
155.0,16,27,0.7609195402298851,2.179310344827586
155.0,11,39,0.736827661909989,2.0153677277716793
155.0,6,71,0.7387350979995959,1.757324712063043
155.0,27,38,0.7596266044340724,2.9101516919486583
155.0,2,67,0.7295053614666206,1.6091317883085439
155.0,21,40,0.7952407304925291,2.8671831765356943
155.0,16,28,0.7691894793344068,2.259259259259259
155.0,11,40,0.734766050054407,2.014145810663765
155.0,6,72,0.7385858585858586,1.756969696969697
155.0,27,39,0.7388888888888889,2.8266666666666667
155.0,21,41,0.7907103825136612,2.851366120218579
155.0,16,29,0.7780020181634713,2.3329969727547932
155.0,2,68,0.7293792149403424,1.6088535362268719
155.0,11,41,0.7329007839956745,2.011624763449581
155.0,27,40,0.73068669527897,2.7939914163090127
155.0,6,73,0.7385858585858586,1.756969696969697
155.0,21,42,0.7829833064081853,2.8228325255788906
155.0,16,30,0.7813551177318597,2.379144641999039
155.0,11,42,0.7294685990338164,2.0034889962426194
155.0,27,41,0.7235602094240837,2.7654450261780106
155.0,2,69,0.7291270527225583,1.6082973206568711
155.0,21,43,0.7763578274760383,2.7981895633652822
155.0,6,74,0.7385858585858586,1.756969696969697
155.0,16,31,0.7818434460398332,2.4038906901343213
155.0,27,42,0.7107942973523421,2.713849287169043
155.0,11,43,0.726447824926608,1.995729917267147
155.0,2,70,0.7290010369858279,1.6080193570687866
155.0,34,36,0.5915492957746479,2.211267605633803
155.0,21,44,0.7707676130389064,2.779179810725552
155.0,6,75,0.7385858585858586,1.756969696969697
155.0,27,43,0.6999002991026919,2.6699900299102692
155.0,16,32,0.7818263607737292,2.4197031039136303
155.0,34,37,0.5573770491803278,2.109289617486339
155.0,11,44,0.7239459029435164,1.9912490055688146
155.0,21,45,0.7653167185877466,2.7601246105919004
155.0,2,71,0.7290010369858279,1.6080193570687866
155.0,27,44,0.691333982473223,2.63777994157741
155.0,16,33,0.7815344603381015,2.4403987863025574
155.0,6,76,0.7385858585858586,1.756969696969697
155.0,34,38,0.5570175438596491,2.1052631578947367
155.0,11,45,0.7214756258234519,1.9865612648221345
155.0,21,46,0.761340206185567,2.7463917525773196
155.0,27,45,0.6831588962892483,2.6060894386298763
155.0,34,39,0.5202952029520295,1.955719557195572
155.0,2,72,0.7288750648004148,1.607741489545533
155.0,16,34,0.779424216765453,2.4470787468247246
155.0,6,77,0.7385858585858586,1.756969696969697
155.0,11,46,0.7196114465739039,1.9824100813861907
155.0,21,47,0.7580562659846547,2.7324808184143223
155.0,34,40,0.5181518151815182,1.9471947194719472
155.0,27,46,0.6769953051643193,2.583098591549296
155.0,16,35,0.773174733388023,2.43642329778507
155.0,2,73,0.7288750648004148,1.607741489545533
155.0,6,78,0.7385858585858586,1.756969696969697
155.0,21,48,0.7521540800810947,2.711606690319311
155.0,34,41,0.5122699386503068,1.9233128834355828
155.0,27,47,0.6722222222222223,2.560185185185185
155.0,11,47,0.7180962343096234,1.978294979079498
155.0,16,36,0.7692,2.4344
155.0,2,74,0.7288750648004148,1.607741489545533
155.0,21,49,0.748991935483871,2.6995967741935485
155.0,27,48,0.663023679417122,2.5255009107468123
155.0,6,79,0.7385858585858586,1.756969696969697
155.0,11,48,0.7152524726704841,1.9711087975013013
155.0,16,37,0.7638724911452184,2.423455332546242
155.0,21,50,0.7452357071213641,2.6860581745235708
155.0,27,49,0.6582506762849414,2.5058611361587015
155.0,2,75,0.7288750648004148,1.607741489545533
155.0,11,49,0.7137295613807423,1.9670386711653258
155.0,16,38,0.7602474864655839,2.417633410672854
155.0,21,51,0.743128435782109,2.6786606696651676
155.0,27,50,0.6523681858802503,2.483467381590706
155.0,11,50,0.7118819570282164,1.9619466735697644
155.0,16,39,0.7531380753138075,2.397109166983644
155.0,2,76,0.7288750648004148,1.607741489545533
155.0,21,52,0.7386984600099354,2.6626924987580725
155.0,27,51,0.6492007104795737,2.47158081705151
155.0,16,40,0.7500939496429914,2.3908305148440436
155.0,11,51,0.7108527131782946,1.9594315245478036
155.0,2,77,0.7288750648004148,1.607741489545533
155.0,27,52,0.6423550087873462,2.445518453427065
155.0,21,53,0.7363996043521266,2.6533135509396635
155.0,11,52,0.7086553323029366,1.9533745492014425
155.0,16,41,0.7473919523099851,2.384128166915052
155.0,21,54,0.7342209072978304,2.6454635108481264
155.0,27,53,0.6390584132519617,2.4306887532693984
155.0,2,78,0.7288750648004148,1.607741489545533
155.0,16,42,0.7425304315750646,2.369236444116562
155.0,11,53,0.7075301978925727,1.9501413518375739
155.0,27,54,0.6357328707718994,2.4180398959236773
155.0,21,55,0.7327755905511811,2.640255905511811
155.0,2,79,0.7288750648004148,1.607741489545533
155.0,16,43,0.7382869692532943,2.355783308931186
155.0,21,56,0.7299019607843137,2.6299019607843137
155.0,27,55,0.6335350043215212,2.4096802074330164
155.0,11,54,0.7064408519373877,1.9471388247369772
155.0,21,57,0.7261208576998051,2.615497076023392
155.0,16,44,0.7347605224963716,2.3465166908563133
155.0,27,56,0.6291845493562231,2.3931330472103003
155.0,11,55,0.705716482953089,1.9451422712125097
155.0,21,58,0.7255474452554744,2.6126520681265206
155.0,16,45,0.731294964028777,2.3370503597122303
155.0,27,57,0.6236193712829227,2.370433305012744
155.0,11,56,0.7042721923765669,1.9411614223586595
155.0,21,59,0.7244897959183674,2.608843537414966
155.0,27,58,0.6228813559322034,2.3661016949152542
155.0,16,46,0.7287043664996421,2.329634931997137
155.0,11,57,0.7023718439173681,1.9357306809487376
155.0,21,60,0.7237864077669903,2.6063106796116506
155.0,27,59,0.621301775147929,2.360101437024514
155.0,16,47,0.7265930936276255,2.322178711285155
155.0,11,58,0.7020897043832823,1.9347604485219163
155.0,27,60,0.620253164556962,2.3561181434599154
155.0,21,61,0.7230843840931135,2.603782735208535
155.0,16,48,0.7226742129465865,2.310222851078882
155.0,11,59,0.7015533486121721,1.933282403870639
155.0,27,61,0.6192080876158382,2.3521482729570344
155.0,21,62,0.7227338826951042,2.602520601066408
155.0,16,49,0.7205778717406625,2.3033826638477803
155.0,27,62,0.6186868686868687,2.3501683501683504
155.0,21,63,0.7223837209302325,2.6012596899224807
155.0,11,60,0.7011962331382031,1.9322982947314837
155.0,16,50,0.7180477528089888,2.295294943820225
155.0,27,63,0.6181665264928511,2.348191757779647
155.0,21,64,0.7213352685050798,2.59748427672956
155.0,11,61,0.7008394810480794,1.9313151869753244
155.0,16,51,0.7166374781085815,2.2910683012259194
155.0,27,64,0.6166107382550335,2.3422818791946307
155.0,21,65,0.7206379893668439,2.5949734171097147
155.0,7,26,0.7803819444444444,1.5601851851851851
155.0,11,62,0.7006612410986776,1.930824008138352
155.0,16,52,0.7136379490756889,2.281478897802581
155.0,27,65,0.6155778894472361,2.338358458961474
155.0,21,66,0.7204249154997586,2.5929502655721874
155.0,7,27,0.7834359261331841,1.6189143816452154
155.0,11,63,0.7004830917874396,1.930333079074498
155.0,27,66,0.6153846153846154,2.3352842809364547
155.0,16,53,0.7121001390820584,2.276077885952712
155.0,21,67,0.7197298601061264,2.590448625180897
155.0,27,67,0.6143572621035058,2.3313856427378963
155.0,11,64,0.6999491869918699,1.9288617886178863
155.0,7,28,0.7868542061130647,1.6778469028942387
155.0,16,54,0.710617626648161,2.2713393476752257
155.0,21,68,0.7193828351012537,2.5891996142719385
155.0,27,68,0.6138448707256047,2.329441201000834
155.0,7,29,0.7908805031446541,1.7342767295597483
155.0,16,55,0.7096327096327096,2.268191268191268
155.0,11,65,0.6995937023869985,1.9278821736922296
155.0,21,69,0.7186897880539499,2.586705202312139
155.0,27,69,0.6128226477935054,2.3255620316403
155.0,7,30,0.7923371647509578,1.7739463601532568
155.0,21,70,0.718343765045739,2.5854597977852674
155.0,16,56,0.7076710435383552,2.2619212163096063
155.0,11,66,0.6994923857868021,1.9271573604060914
155.0,27,70,0.6123128119800333,2.3236272878535775
155.0,7,31,0.7923866766841974,1.7991485098923115
155.0,21,71,0.718343765045739,2.5854597977852674
155.0,16,57,0.7050929112181693,2.2532690984170682
155.0,11,67,0.6991374936580416,1.926179604261796
155.0,27,71,0.6123128119800333,2.3236272878535775
155.0,16,58,0.7047095221725679,2.2516328635269853
155.0,21,72,0.7179980750721848,2.5842155919153034
155.0,7,32,0.7922109933448361,1.8173527236874538
155.0,11,68,0.6989601826020796,1.9256910981486177
155.0,27,72,0.6118038237738986,2.321695760598504
155.0,16,59,0.7039835164835165,2.2493131868131866
155.0,21,73,0.7179980750721848,2.5842155919153034
155.0,27,73,0.6118038237738986,2.321695760598504
155.0,7,33,0.7918377203574016,1.8411011832890607
155.0,11,69,0.6986058301647655,1.9247148288973384
155.0,27,74,0.6118038237738986,2.321695760598504
155.0,21,74,0.7179980750721848,2.5842155919153034
155.0,16,60,0.7035003431708992,2.2477693891557995
155.0,7,34,0.790514775977121,1.8527168732125834
155.0,11,70,0.6984287886467309,1.924227065382666
155.0,27,75,0.6118038237738986,2.321695760598504
155.0,21,75,0.7179980750721848,2.5842155919153034
155.0,16,61,0.7030178326474623,2.246227709190672
155.0,11,71,0.6984287886467309,1.924227065382666
155.0,7,35,0.786750936329588,1.8572097378277153
155.0,27,76,0.6118038237738986,2.321695760598504
155.0,21,76,0.7179980750721848,2.5842155919153034
155.0,16,62,0.7027768255056565,2.245457661981488
155.0,11,72,0.6982518368381049,1.9237395490245757
155.0,27,77,0.6118038237738986,2.321695760598504
155.0,7,36,0.7842639593908629,1.8643285648361791
155.0,21,77,0.7179980750721848,2.5842155919153034
155.0,11,73,0.6982518368381049,1.9237395490245757
155.0,16,63,0.7025359835503769,2.2446881425633998
155.0,27,78,0.6118038237738986,2.321695760598504
155.0,21,78,0.7179980750721848,2.5842155919153034
155.0,7,37,0.7810285714285714,1.8633142857142857
155.0,3,28,0.7669838459836247,1.5089621597698606
155.0,16,64,0.7018144471071551,2.2423827456350565
155.0,27,79,0.6118038237738986,2.321695760598504
155.0,35,37,0.5471698113207547,2.1320754716981134
155.0,11,74,0.6982518368381049,1.9237395490245757
155.0,21,79,0.7179980750721848,2.5842155919153034
155.0,7,38,0.7787330316742082,1.8656108597285068
155.0,35,38,0.5496688741721855,2.119205298013245
155.0,28,29,0.9104477611940298,3.485074626865672
155.0,3,29,0.7708063820612333,1.5597240189736956
155.0,16,65,0.7013342456380431,2.240848443380089
155.0,11,75,0.6982518368381049,1.9237395490245757
155.0,22,23,0.8085106382978723,2.643617021276596
155.0,35,39,0.5,1.907216494845361
155.0,7,39,0.774367017701098,1.8588393457315706
155.0,28,30,0.8841201716738197,3.407725321888412
155.0,11,76,0.6982518368381049,1.9237395490245757
155.0,16,66,0.7011965811965812,2.23965811965812
155.0,3,30,0.7724298078952924,1.5961579058475828
155.0,22,24,0.8483965014577259,2.8658892128279883
155.0,35,40,0.5,1.9026548672566372
155.0,28,31,0.8617363344051447,3.3215434083601285
155.0,11,77,0.6982518368381049,1.9237395490245757
155.0,7,40,0.7724137931034483,1.8589543937708566
155.0,22,25,0.8625,2.9770833333333333
155.0,16,67,0.7007174581482747,2.2381277758797404
155.0,3,31,0.7727933541017653,1.6199376947040498
155.0,28,32,0.848,3.2586666666666666
155.0,11,78,0.6982518368381049,1.9237395490245757
155.0,16,68,0.7004781420765027,2.2373633879781423
155.0,22,26,0.8729372937293729,3.056105610561056
155.0,7,41,0.7706949977866312,1.8576803895528995
155.0,28,33,0.8344226579520697,3.2091503267973858
155.0,3,32,0.7729042836646853,1.6374257019881122
155.0,22,27,0.8729281767955801,3.1022099447513813
155.0,11,79,0.6982518368381049,1.9237395490245757
155.0,16,69,0.7,2.2358361774744027
155.0,28,34,0.8190661478599222,3.157587548638132
155.0,7,42,0.7676567656765677,1.851925192519252
155.0,3,33,0.7729196050775741,1.6602861172677816
155.0,22,28,0.8748524203069658,3.144037780401417
155.0,28,35,0.788135593220339,3.022033898305085
155.0,16,70,0.6997611736608667,2.2350733538041623
155.0,7,43,0.7650021901007447,1.8462549277266753
155.0,3,34,0.772020725388601,1.6719808688720605
155.0,22,29,0.8799171842650103,3.186335403726708
155.0,28,36,0.7714723926380368,2.958588957055215
155.0,16,71,0.6997611736608667,2.2350733538041623
155.0,7,44,0.7627450980392156,1.843355119825708
155.0,22,30,0.8769953051643192,3.1971830985915495
155.0,3,35,0.7691401648998822,1.6784452296819787
155.0,28,37,0.7518037518037518,2.8874458874458875
155.0,16,72,0.6995225102319236,2.2343110504774897
155.0,7,45,0.7605114867793672,1.8402687472908539
155.0,22,31,0.8713910761154856,3.1881014873140856
155.0,28,38,0.7398373983739838,2.8387533875338753
155.0,3,36,0.7672614429790535,1.686578743211792
155.0,16,73,0.6995225102319236,2.2343110504774897
155.0,7,46,0.7588591184096802,1.837294727744166
155.0,22,32,0.8666114333057167,3.175642087821044
155.0,28,39,0.7170294494238156,2.7464788732394365
155.0,3,37,0.764671926111218,1.6871271887627477
155.0,16,74,0.6995225102319236,2.2343110504774897
155.0,22,33,0.860573199070488,3.163439194422928
155.0,7,47,0.7574843850958433,1.8343743269437864
155.0,28,40,0.7084870848708487,2.7121771217712176
155.0,3,38,0.7628767645936665,1.690576115986265
155.0,16,75,0.6995225102319236,2.2343110504774897
155.0,22,34,0.8536404160475483,3.1456166419019316
155.0,28,41,0.7009569377990431,2.6818181818181817
155.0,7,48,0.7549881999570908,1.829006650933276
155.0,3,39,0.7593188268684957,1.6862819299905392
155.0,16,76,0.6995225102319236,2.2343110504774897
155.0,22,35,0.8389592123769339,3.090014064697609
155.0,28,42,0.6871378910776361,2.6257242178447275
155.0,7,49,0.753638698630137,1.825984589041096
155.0,22,36,0.8295148247978437,3.059299191374663
155.0,16,77,0.6995225102319236,2.2343110504774897
155.0,28,43,0.6753393665158371,2.578054298642534
155.0,3,40,0.7577581342862516,1.6874177167575701
155.0,12,24,0.691169671752196,1.535367545076283
155.0,7,50,0.7520290474156344,1.8220845792396412
155.0,22,37,0.819016393442623,3.024262295081967
155.0,28,44,0.6662995594713657,2.5440528634361232
155.0,16,78,0.6995225102319236,2.2343110504774897
155.0,3,41,0.7563670411985018,1.6870786516853933
155.0,22,38,0.8114649681528663,2.997452229299363
155.0,28,45,0.657725321888412,2.5107296137339055
155.0,7,51,0.7511196417146513,1.820217530390275
155.0,12,25,0.7034782608695652,1.6378260869565218
155.0,16,79,0.6995225102319236,2.2343110504774897
155.0,22,39,0.7985120892746436,2.948543087414755
155.0,3,42,0.7538662194894727,1.6830631637786473
155.0,28,46,0.6511627906976745,2.4862579281183934
155.0,12,26,0.7143446001648804,1.7271228359439406
155.0,7,52,0.7492022973835354,1.8155711550733886
155.0,22,40,0.7927051671732522,2.927659574468085
155.0,28,47,0.6462018730489074,2.4620187304890737
155.0,12,27,0.7216981132075472,1.8018867924528301
155.0,3,43,0.7516703786191536,1.6789161098737937
155.0,7,53,0.7481953290870488,1.813163481953291
155.0,28,48,0.6363636363636364,2.424923391215526
155.0,22,41,0.7877697841726619,2.90947242206235
155.0,3,44,0.7498152254249815,1.67719881744272
155.0,12,28,0.72928383952006,1.875140607424072
155.0,7,54,0.7472434266327396,1.8108566581849024
155.0,28,49,0.6313131313131313,2.404040404040404
155.0,22,42,0.7793510324483776,2.877286135693215
155.0,17,22,0.704840613931523,1.6174734356552538
155.0,28,50,0.625,2.38
155.0,3,45,0.7479764532744665,1.6753127299484916
155.0,12,29,0.7372577171572147,1.9440057430007178
155.0,22,43,0.7721445221445221,2.8496503496503496
155.0,7,55,0.7466101694915255,1.8093220338983051
155.0,17,23,0.7219512195121951,1.8009756097560976
155.0,28,51,0.6216484607745779,2.3674280039721944
155.0,12,30,0.7410745233968804,1.9906412478336222
155.0,3,46,0.7466055045871559,1.673211009174312
155.0,22,44,0.7660919540229885,2.8281609195402297
155.0,7,56,0.745346869712352,1.8062605752961083
155.0,28,52,0.6143277723258096,2.33954857703631
155.0,17,24,0.7449152542372881,1.976271186440678
155.0,12,31,0.7424907188660141,2.018899763752953
155.0,3,47,0.7454711802378774,1.6711802378774017
155.0,22,45,0.7602040816326531,2.806689342403628
155.0,28,53,0.6108949416342413,2.3239299610894943
155.0,7,57,0.7436708860759493,1.8021097046413501
155.0,17,25,0.7608200455580866,2.1093394077448746
155.0,12,32,0.7433102081268583,2.0386521308225967
155.0,22,46,0.7559055118110236,2.7913385826771653
